"""Time""","""XRP / Market Cap (USD)"""
"""2015-06-17""",0.009760708544
"""2015-06-18""",0.01021127807
"""2015-06-19""",0.0113124618
"""2015-06-20""",0.01082505609
"""2015-06-21""",0.01014760116
"""2015-06-22""",0.01054832533
"""2015-06-23""",0.01059062079
"""2015-06-24""",0.01089353961
"""2015-06-25""",0.01104274635
"""2015-06-26""",0.01139712891
"""2015-06-27""",0.01145989798
"""2015-06-28""",0.01163089362
"""2015-06-29""",0.01159420574
"""2015-06-30""",0.0106769586
"""2015-07-01""",0.01089510695
"""2015-07-02""",0.01072670869
"""2015-07-03""",0.01090918624
"""2015-07-04""",0.01049082266
"""2015-07-05""",0.009737301578
"""2015-07-06""",0.009390431932
"""2015-07-07""",0.009352988645
"""2015-07-08""",0.008999496662
"""2015-07-09""",0.008592416535
"""2015-07-10""",0.008481560802
"""2015-07-11""",0.008510922253
"""2015-07-12""",0.008608995545
"""2015-07-13""",0.008472510751
"""2015-07-14""",0.008337881292
"""2015-07-15""",0.008419994295
"""2015-07-16""",0.008002590618
"""2015-07-17""",0.008123207133
"""2015-07-18""",0.008049387202
"""2015-07-19""",0.008093196169
"""2015-07-20""",0.00797141399
"""2015-07-21""",0.007746002342
"""2015-07-22""",0.007690533932
"""2015-07-23""",0.007622429375
"""2015-07-24""",0.007744629597
"""2015-07-25""",0.007959357572
"""2015-07-26""",0.008316469844
"""2015-07-27""",0.008565694213
"""2015-07-28""",0.008445568575
"""2015-07-29""",0.008416055717
"""2015-07-30""",0.008448103716
"""2015-07-31""",0.008231295666
"""2015-08-01""",0.008135622887
"""2015-08-02""",0.008223902696
"""2015-08-03""",0.008152227473
"""2015-08-04""",0.008261672062
"""2015-08-05""",0.008197794896
"""2015-08-06""",0.007861725537
"""2015-08-07""",0.00810563136
"""2015-08-08""",0.008378838339
"""2015-08-09""",0.008815719289
"""2015-08-10""",0.008570341894
"""2015-08-11""",0.008348829545
"""2015-08-12""",0.00804849868
"""2015-08-13""",0.008075187523
"""2015-08-14""",0.008282015841
"""2015-08-15""",0.008001581351
"""2015-08-16""",0.008008953412
"""2015-08-17""",0.008100651998
"""2015-08-18""",0.007075618071
"""2015-08-19""",0.007535993012
"""2015-08-20""",0.007834598031
"""2015-08-21""",0.00778139628
"""2015-08-22""",0.007631592333
"""2015-08-23""",0.007404773675
"""2015-08-24""",0.007144665636
"""2015-08-25""",0.007201171997
"""2015-08-26""",0.007317103647
"""2015-08-27""",0.007422728669
"""2015-08-28""",0.007525362843
"""2015-08-29""",0.007749075418
"""2015-08-30""",0.007843186833
"""2015-08-31""",0.007687763704
"""2015-09-01""",0.007823720157
"""2015-09-02""",0.007672741446
"""2015-09-03""",0.007546548542
"""2015-09-04""",0.00763870042
"""2015-09-05""",0.007515732972
"""2015-09-06""",0.007812343786
"""2015-09-07""",0.007698265973
"""2015-09-08""",0.007768972197
"""2015-09-09""",0.007533981489
"""2015-09-10""",0.007567042691
"""2015-09-11""",0.007604537492
"""2015-09-12""",0.007494617198
"""2015-09-13""",0.007585452038
"""2015-09-14""",0.007310552775
"""2015-09-15""",0.007449957879
"""2015-09-16""",0.007203260618
"""2015-09-17""",0.007294482268
"""2015-09-18""",0.007307057557
"""2015-09-19""",0.007310865696
"""2015-09-20""",0.007120762327
"""2015-09-21""",0.007145534401
"""2015-09-22""",0.007110082765
"""2015-09-23""",0.006464916803
"""2015-09-24""",0.006542237263
"""2015-09-25""",0.006672706383
"""2015-09-26""",0.006427515501
"""2015-09-27""",0.006428630916
"""2015-09-28""",0.005991465643
"""2015-09-29""",0.005151279213
"""2015-09-30""",0.005602091262
"""2015-10-01""",0.005419025242
"""2015-10-02""",0.0058568559
"""2015-10-03""",0.005382350095
"""2015-10-04""",0.005063639545
"""2015-10-05""",0.004901196548
"""2015-10-06""",0.005380233605
"""2015-10-07""",0.005130383395
"""2015-10-08""",0.00479554803
"""2015-10-09""",0.005064913822
"""2015-10-10""",0.005048276719
"""2015-10-11""",0.005186284487
"""2015-10-12""",0.005290345613
"""2015-10-13""",0.005299739223
"""2015-10-14""",0.00529655
"""2015-10-15""",0.0053730129
"""2015-10-16""",0.005295496434
"""2015-10-17""",0.005145195963
"""2015-10-18""",0.005000616142
"""2015-10-19""",0.005000506727
"""2015-10-20""",0.004704702648
"""2015-10-21""",0.0046621731
"""2015-10-22""",0.004764688816
"""2015-10-23""",0.004601036385
"""2015-10-24""",0.004678950702
"""2015-10-25""",0.004511760762
"""2015-10-26""",0.004570152254
"""2015-10-27""",0.004620706169
"""2015-10-28""",0.004691861166
"""2015-10-29""",0.004561782781
"""2015-10-30""",0.004672463925
"""2015-10-31""",0.004631165924
"""2015-11-01""",0.004941171336
"""2015-11-02""",0.005020012576
"""2015-11-03""",0.005270521982
"""2015-11-04""",0.004543887456
"""2015-11-05""",0.004391569402
"""2015-11-06""",0.004468178708
"""2015-11-07""",0.004628222138
"""2015-11-08""",0.004529017555
"""2015-11-09""",0.004489594047
"""2015-11-10""",0.004480777028
"""2015-11-11""",0.00423601384
"""2015-11-12""",0.004461883919
"""2015-11-13""",0.004390710219
"""2015-11-14""",0.00434952916
"""2015-11-15""",0.004168593486
"""2015-11-16""",0.004286709231
"""2015-11-17""",0.004211502385
"""2015-11-18""",0.004244633912
"""2015-11-19""",0.004185494091
"""2015-11-20""",0.004214756655
"""2015-11-21""",0.004291779986
"""2015-11-22""",0.004255330938
